"SR","FRic","FEve","FDiv","FDis","RaoQ","sev.blueplots","n_trait","traits","mean_cor","min_cor","max_cor"
1,NA,NA,NA,0,0,"4 W 3",7,25,NA,NA,NA
3,0.00540218193337757,0.438929922702618,0.616226551699414,0.042277467581315,0.00216060488994233,"3 E 3",7,25,NA,NA,NA
5,0.0016077766806395,0.669404764589348,0.394782574229536,0.0469615988349015,0.00247193802736917,"5 E 1",7,26,NA,NA,NA
5,0.0889485826969328,0.488420482792359,0.949394970407398,0.121083837554428,0.0271374145893319,"4 W 1",7,26,NA,NA,NA
5,0.11231843626167,0.461448553206163,0.974420938351055,0.0908341667269001,0.0207634551636641,"2 W 1",7,26,NA,NA,NA
8,0.107564947914116,0.289849460131022,0.70922160008524,0.0573794890274945,0.00524853055856171,"5 N 3",7,26,NA,NA,NA
2,NA,NA,NA,0.0252963400974302,0.0010233440312379,"5 E 3",7,26,NA,NA,NA
2,NA,NA,NA,0.00351282704718735,0.000271514856954827,"1 E 3",7,26,NA,NA,NA
3,0.000160527756624123,0.887791701376764,0.438557485416343,0.0274677884392232,0.00142943424000107,"2 E 1",7,26,NA,NA,NA
3,0.00116237260373527,0.382582935227578,0.753758561027468,0.0356826242937731,0.00145975166271657,"3 E 1",7,26,NA,NA,NA
2,NA,NA,NA,0.0393105271013499,0.00159027721476866,"2 N 1",7,26,NA,NA,NA
3,0.0155739251255494,0.349225042461813,0.614905451122955,0.0492266903922262,0.00505454068375589,"3 N 1",7,26,NA,NA,NA
4,0.0160814999481343,0.584233068932776,0.747206823013208,0.048049767458406,0.00410256734013726,"1 W 3",7,26,NA,NA,NA
4,0.12203117518889,0.137114800296279,0.827798027507219,0.0638499076636251,0.0130149619801128,"3 W 3",7,26,NA,NA,NA
2,NA,NA,NA,0.0282168273765799,0.00114149010351211,"3 N 3",7,26,NA,NA,NA
5,0.0162420277047584,0.126169782717503,0.628274694503112,0.0492391351706389,0.00319857107951035,"1 W 1",7,26,NA,NA,NA
2,NA,NA,NA,0.0262506132420983,0.00478728469039244,"5 W 3",7,26,NA,NA,NA
6,0.0523515723709038,0.240675126098601,0.765929059891795,0.16815394063489,0.0309587086312131,"4 E 1",7,26,NA,NA,NA
3,0.000160527756624123,0.450689477089763,0.805877791729084,0.0375365655866833,0.00190017019869138,"2 N 3",7,26,NA,NA,NA
5,0.035193956673484,0.383748000559846,0.768803024717319,0.0706138145973506,0.0155002248331104,"5 W 1",7,26,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",7,26,NA,NA,NA
2,NA,NA,NA,0.0402387803173069,0.00162782898646245,"1 E 1",7,26,NA,NA,NA
2,NA,NA,NA,0.0443994208524006,0.00200954001100126,"4 N 1",7,26,NA,NA,NA
3,0.000205887597162541,0.966244415718471,0.832344237866949,0.0227775097915836,0.00112942828863736,"5 N 1",7,26,NA,NA,NA
2,NA,NA,NA,0.0289472510243208,0.00117103883179896,"4 N 3",7,26,NA,NA,NA
4,0.00198759024312816,0.411302504471736,0.853676832558959,0.0286429229424082,0.00149709619335772,"1 N 1",7,26,NA,NA,NA
9,0.193022076062316,0.569131626497387,0.971513513670719,0.158000154116884,0.0407602113427128,"4 E 3",7,26,NA,NA,NA
3,0.014238608494662,0.350386221200087,0.642906689994573,0.0687252684050687,0.010635175480366,"3 W 1",7,26,NA,NA,NA
3,0.000160527756624123,0.54639303182605,0.718284846183917,0.0396823472693044,0.00172517857556992,"2 E 3",7,26,NA,NA,NA
2,NA,NA,NA,0.00505151710276346,0.000204355248858087,"2 W 3",7,26,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",7,26,NA,NA,NA
3,0.0146850669554948,0.374135755402254,0.612654186254187,0.0432705005519745,0.00276589067418236,"3 E 3",7,26,NA,NA,NA
5,0.0039493879366061,0.820892081824382,0.471236927724959,0.0535332644647724,0.00344160204635535,"5 E 1",7,27,NA,NA,NA
5,0.118291955144091,0.542130662952406,0.952808807948857,0.104600071424458,0.0192055766306516,"4 W 1",7,27,NA,NA,NA
5,0.0924186973029926,0.5312721247305,0.984489154286282,0.0930680785268437,0.0197887898378866,"2 W 1",7,27,NA,NA,NA
8,0.0870640697834878,0.323951151768112,0.699508873560755,0.0687649099077882,0.0071372871506176,"5 N 3",7,27,NA,NA,NA
2,NA,NA,NA,0.041972625543013,0.00281733539448224,"5 E 3",7,27,NA,NA,NA
2,NA,NA,NA,0.00308323706335255,0.00020916735209494,"1 E 3",7,27,NA,NA,NA
3,0.00024010923812329,0.967580158033329,0.369706210902724,0.0435089822639891,0.00321712532685335,"2 E 1",7,27,NA,NA,NA
3,0.000775893253296898,0.882986616778301,0.536500452907983,0.0590282993179951,0.00396435802568479,"3 E 1",7,27,NA,NA,NA
2,NA,NA,NA,0.0652254843020172,0.00437814082795467,"2 N 1",7,27,NA,NA,NA
3,0.00647633928604157,0.419955234858736,0.612150785750279,0.0755035300621378,0.00850690314729236,"3 N 1",7,27,NA,NA,NA
4,0.0348551453409926,0.364833246448267,0.550128216130357,0.0660391587944995,0.00827620135551452,"1 W 3",7,27,NA,NA,NA
4,0.0605843248546716,0.136633990786521,0.941098157366629,0.0862746704007261,0.014574650554842,"3 W 3",7,27,NA,NA,NA
2,NA,NA,NA,0.0468184063357583,0.00314259952949121,"3 N 3",7,27,NA,NA,NA
5,0.0350952545791159,0.316671968558793,0.491741722368262,0.0748780692609915,0.00680493667521197,"1 W 1",7,27,NA,NA,NA
2,NA,NA,NA,0.0244913894566392,0.00416713141711746,"5 W 3",7,27,NA,NA,NA
6,0.0964435306593389,0.841341980953724,0.85123846733038,0.171565574070896,0.0321477726135509,"4 E 1",7,27,NA,NA,NA
3,0.00024010923812329,0.559960869996357,0.745568269678784,0.0595015365455457,0.00442311644159249,"2 N 3",7,27,NA,NA,NA
5,0.0711623620956736,0.539121601714753,0.637292087453405,0.0705650004947284,0.0154654161651564,"5 W 1",7,27,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",7,27,NA,NA,NA
2,NA,NA,NA,0.0667656764599499,0.00448152339753925,"1 E 1",7,27,NA,NA,NA
2,NA,NA,NA,0.0412284371926085,0.00173274954187032,"4 N 1",7,27,NA,NA,NA
3,0.00151875315829246,0.96210951303771,0.361521531938789,0.023916511914612,0.00142214759359203,"5 N 1",7,27,NA,NA,NA
2,NA,NA,NA,0.0480303523380778,0.00322394917880101,"4 N 3",7,27,NA,NA,NA
4,0.00445944073714131,0.907035814423636,0.608802160796313,0.0477487191957756,0.003313418084269,"1 N 1",7,27,NA,NA,NA
9,0.193688222127517,0.545180733488406,0.943250850554763,0.150567418049456,0.0368559248052276,"4 E 3",7,27,NA,NA,NA
3,0.0059239408809217,0.441466792529491,0.636158318276062,0.0906680392206626,0.0134658862536133,"3 W 1",7,27,NA,NA,NA
3,0.00024010923812329,0.668850881437526,0.640214030908311,0.0650415414300155,0.00449639918867637,"2 E 3",7,27,NA,NA,NA
2,NA,NA,NA,0.00838166450015254,0.000562603834176533,"2 W 3",7,27,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",7,27,NA,NA,NA
3,0.00646247345656775,0.454757718955825,0.603653266217883,0.0702522006875351,0.00621283633919518,"3 E 3",7,27,NA,NA,NA
5,0.00321217139761397,0.646693048637207,0.503206277842582,0.0633981602375767,0.00469587656001468,"5 E 1",7,28,NA,NA,NA
5,0.0607510771456016,0.707018168229599,0.951895476090296,0.0835380218590053,0.014097013588281,"4 W 1",7,28,NA,NA,NA
5,0.0878611164047007,0.446841005469376,0.976396609312811,0.0826507453347778,0.0135217247060052,"2 W 1",7,28,NA,NA,NA
8,0.106087091161853,0.334382787972206,0.881393060664698,0.0778137627207854,0.00760897770739819,"5 N 3",7,28,NA,NA,NA
2,NA,NA,NA,0.0420292324539587,0.00282493978875177,"5 E 3",7,28,NA,NA,NA
2,NA,NA,NA,0.00420874357421264,0.000389748987214363,"1 E 3",7,28,NA,NA,NA
3,0.000624197553393236,0.958517008321989,0.400212770613034,0.0442431447676475,0.00351621156072378,"2 E 1",7,28,NA,NA,NA
3,0.00282146893482182,0.783540827025972,0.586495052250701,0.0591521879566497,0.00398666290856703,"3 E 1",7,28,NA,NA,NA
2,NA,NA,NA,0.0653134514742754,0.00438995806103545,"2 N 1",7,28,NA,NA,NA
3,0.00510903342262586,0.50043735548095,0.599634029707434,0.0713641485723672,0.00607418907033167,"3 N 1",7,28,NA,NA,NA
4,0.0137059400944887,0.634637504673824,0.568240828572199,0.0680027949447906,0.00732561826280812,"1 W 3",7,28,NA,NA,NA
4,0.0468034776726608,0.113418748584435,0.853079456124558,0.0821962110818257,0.0118271416179082,"3 W 3",7,28,NA,NA,NA
2,NA,NA,NA,0.0468815485701022,0.00315108185853883,"3 N 3",7,28,NA,NA,NA
5,0.0149912478650162,0.171061612195737,0.50064438122284,0.0768294539319409,0.00693514566096986,"1 W 1",7,28,NA,NA,NA
2,NA,NA,NA,0.0165663551091953,0.00190662059966246,"5 W 3",7,28,NA,NA,NA
6,0.0810999608162915,0.864841039592966,0.711282847188479,0.124366653997154,0.0163505688465859,"4 E 1",7,28,NA,NA,NA
3,0.000624197553393236,0.502320172687031,0.772401329164384,0.061054622233076,0.00481364474468584,"2 N 3",7,28,NA,NA,NA
5,0.0773074021567839,0.551708852362812,0.700525563668799,0.0772773277812741,0.0142021667605915,"5 W 1",7,28,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",7,28,NA,NA,NA
2,NA,NA,NA,0.0668557208317922,0.00449361967507503,"1 E 1",7,28,NA,NA,NA
2,NA,NA,NA,0.0554914009402485,0.00313901525013319,"4 N 1",7,28,NA,NA,NA
3,0.00128530777052747,0.988935023864232,0.410653777782837,0.0290354582322574,0.00199744467717726,"5 N 1",7,28,NA,NA,NA
2,NA,NA,NA,0.048095129078687,0.00323265108227639,"4 N 3",7,28,NA,NA,NA
4,0.00530181294107457,0.906078872898528,0.834491347738829,0.0496960871748773,0.00371193269620576,"1 N 1",7,28,NA,NA,NA
9,0.154437024155844,0.583467317141035,0.888386258285361,0.120743738889223,0.0254166111845834,"4 E 3",7,28,NA,NA,NA
3,0.0046844150842283,0.51261496329794,0.619988521147379,0.0804088966850811,0.00863363395018541,"3 W 1",7,28,NA,NA,NA
3,0.000624197553393236,0.604708230871503,0.674651657816551,0.0655421765885082,0.00462422716604982,"2 E 3",7,28,NA,NA,NA
2,NA,NA,NA,0.00839296853771984,0.000564122383008529,"2 W 3",7,28,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",7,28,NA,NA,NA
3,0.00863749505654057,0.51439075958854,0.608721580997581,0.0692337841233069,0.00538657006446217,"3 E 3",7,28,NA,NA,NA
5,0.00318042390476368,0.692092189403525,0.541589206878841,0.0570338805121592,0.00393796541697243,"5 E 1",7,29,NA,NA,NA
5,0.116028295577563,0.499072892469126,0.948046013787057,0.122505361627451,0.027381906873936,"4 W 1",7,29,NA,NA,NA
5,0.0601145606532412,0.467932933139259,0.998086448933589,0.0954825699501851,0.0213174619446057,"2 W 1",7,29,NA,NA,NA
8,0.0954723008175159,0.284434949542405,0.731655472566641,0.0747559785683684,0.00797237604205597,"5 N 3",7,29,NA,NA,NA
2,NA,NA,NA,0.0419851975951249,0.00281902339905978,"5 E 3",7,29,NA,NA,NA
2,NA,NA,NA,0.00415111907160027,0.000379149462436746,"1 E 3",7,29,NA,NA,NA
3,0.000117931896658861,0.976063507565422,0.48537888297879,0.0440203334559679,0.00342497548551769,"2 E 1",7,29,NA,NA,NA
3,0.000496692042666654,0.78765774720131,0.570086090231166,0.0590880427972503,0.00397763858429533,"3 E 1",7,29,NA,NA,NA
2,NA,NA,NA,0.0652450212782502,0.00438076398804175,"2 N 1",7,29,NA,NA,NA
3,0.00316593441844965,0.425859556460597,0.611484273599098,0.075110112038156,0.00823148671657144,"3 N 1",7,29,NA,NA,NA
4,0.028838487209768,0.403680911323056,0.527715736555525,0.0642628356081152,0.0071733880970155,"1 W 3",7,29,NA,NA,NA
4,0.0198367131522888,0.14053703575662,0.984690418560559,0.0879561222570265,0.0159303313432517,"3 W 3",7,29,NA,NA,NA
2,NA,NA,NA,0.0468324298436193,0.00314448241585311,"3 N 3",7,29,NA,NA,NA
5,0.0289731141657935,0.836987264693259,0.56836772201535,0.0758178348132127,0.00679174049473038,"1 W 1",7,29,NA,NA,NA
2,NA,NA,NA,0.0265829281257526,0.00490925941962559,"5 W 3",7,29,NA,NA,NA
6,0.0770944231139231,0.852665292471088,0.827409554251856,0.172796423432252,0.032394994766712,"4 E 1",7,29,NA,NA,NA
3,0.000117931896658861,0.515650305727529,0.744620166163319,0.060594933368104,0.00469647552351208,"2 N 3",7,29,NA,NA,NA
5,0.0948802869636738,0.534011794861697,0.65468963866956,0.0766035756181365,0.0172915392423646,"5 W 1",7,29,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",7,29,NA,NA,NA
2,NA,NA,NA,0.0667856747696311,0.00448420849922229,"1 E 1",7,29,NA,NA,NA
2,NA,NA,NA,0.0516720397470679,0.0027217815038237,"4 N 1",7,29,NA,NA,NA
3,0.000750486407286821,0.972720689057455,0.250301176101053,0.0255471792030244,0.00163090162524948,"5 N 1",7,29,NA,NA,NA
2,NA,NA,NA,0.0480447388598818,0.00322588080574974,"4 N 3",7,29,NA,NA,NA
4,0.00370435209440363,0.919111417786157,0.387530865062481,0.0490352717386979,0.00356657600740271,"1 N 1",7,29,NA,NA,NA
9,0.172884758251787,0.573175866987612,0.931033920451252,0.154937527976987,0.0395028619855031,"4 E 3",7,29,NA,NA,NA
3,0.00287933026887347,0.427582703898766,0.633163426860627,0.0934832559253471,0.0150160285961519,"3 W 1",7,29,NA,NA,NA
3,0.000117931896658861,0.619631315957208,0.668913102487716,0.065362906735609,0.00458170950933663,"2 E 3",7,29,NA,NA,NA
2,NA,NA,NA,0.00838417505843944,0.000562940917879558,"2 W 3",7,29,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",7,29,NA,NA,NA
3,0.00339829746417397,0.458300367881941,0.604028785690209,0.0701939373507316,0.00614859094026841,"3 E 3",7,29,NA,NA,NA
5,0.00221976273624357,0.751261708039684,0.441330650369503,0.0464281949848167,0.00237283673087091,"5 E 1",7,30,NA,NA,NA
5,0.144776669926908,0.496026887127026,0.960899940511373,0.11797693535703,0.0254782011152846,"4 W 1",7,30,NA,NA,NA
5,0.0335143542833448,0.466949582516533,0.95145307756032,0.0882749081196127,0.0196638297807229,"2 W 1",7,30,NA,NA,NA
8,0.0489137572277996,0.273259519201639,0.753011431080164,0.0575372553330235,0.00529260361339343,"5 N 3",7,30,NA,NA,NA
2,NA,NA,NA,0.0221701052786314,0.000786034826749645,"5 E 3",7,30,NA,NA,NA
2,NA,NA,NA,0.00267693869429319,0.000157672848403686,"1 E 3",7,30,NA,NA,NA
3,0.000170092847674507,0.893122711511304,0.475663844786865,0.0241132336213273,0.00108100394706624,"2 E 1",7,30,NA,NA,NA
3,0.000555278871759929,0.40468285840224,0.678576421832423,0.0312707736244433,0.00111903600153245,"3 E 1",7,30,NA,NA,NA
2,NA,NA,NA,0.034452356389846,0.00122149857412321,"2 N 1",7,30,NA,NA,NA
3,0.0145301422836615,0.326459920227785,0.615321808812701,0.0446798374446454,0.00480784201162167,"3 N 1",7,30,NA,NA,NA
4,0.0263555598629459,0.52062146888098,0.656358150280558,0.046562295081028,0.00477634533121143,"1 W 3",7,30,NA,NA,NA
4,0.0317109722756516,0.137518919692911,0.975247012848347,0.0591937172203023,0.0123821476703109,"3 W 3",7,30,NA,NA,NA
2,NA,NA,NA,0.0247296656812142,0.000876783318572938,"3 N 3",7,30,NA,NA,NA
5,0.0265256527106204,0.106333370152193,0.58313874499549,0.0443636223363905,0.00297835854412018,"1 W 1",7,30,NA,NA,NA
2,NA,NA,NA,0.0252411660231308,0.00442618105328326,"5 W 3",7,30,NA,NA,NA
6,0.0619047678165708,0.796373919465397,0.876013959192534,0.163932880738957,0.0293005305304176,"4 E 1",7,30,NA,NA,NA
3,0.000170092847674507,0.454468280436465,0.821621076289437,0.0326981153695839,0.00143105122735901,"2 N 3",7,30,NA,NA,NA
5,0.0574281244657156,0.544546441188417,0.611747000979729,0.0690046250800629,0.0146787678626332,"5 W 1",7,30,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",7,30,NA,NA,NA
2,NA,NA,NA,0.0352658919228018,0.00125034224688276,"1 E 1",7,30,NA,NA,NA
2,NA,NA,NA,0.0380814919922316,0.00147832512389098,"4 N 1",7,30,NA,NA,NA
3,5.72517010323058e-05,0.978879596887922,0.913827342183807,0.022292630635245,0.00107048541737814,"5 N 1",7,30,NA,NA,NA
2,NA,NA,NA,0.0253698203085654,0.000899479820248461,"4 N 3",7,30,NA,NA,NA
4,0.00199089780145756,0.428511607560981,0.60721370307928,0.0260465545928945,0.00132900147679543,"1 N 1",7,30,NA,NA,NA
9,0.179326769009983,0.568278146364261,0.949927425565788,0.151657602502773,0.0373517348123838,"4 E 3",7,30,NA,NA,NA
3,0.0127444789505137,0.337191766871857,0.636086853273295,0.0627137548276388,0.00932984639864453,"3 W 1",7,30,NA,NA,NA
3,0.000170092847674507,0.550689045721471,0.74034965268592,0.0347269326866861,0.00131672159621316,"2 E 3",7,30,NA,NA,NA
2,NA,NA,NA,0.00442722803194955,0.000156966120608764,"2 W 3",7,30,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",7,30,NA,NA,NA
3,0.0130959069687707,0.346036833485312,0.611769852458167,0.0385637422608369,0.00253982683641089,"3 E 3",7,30,NA,NA,NA
5,0.00351116516015832,0.863020298243078,0.461647445320909,0.0523855620595318,0.00320569119555969,"5 E 1",7,31,NA,NA,NA
5,0.113636695577994,0.536024551810229,0.955482836849181,0.102610068136143,0.0184789808426596,"4 W 1",7,31,NA,NA,NA
5,0.0949016465234707,0.475033980360415,0.984139313491884,0.0849971888146773,0.0166945331104227,"2 W 1",7,31,NA,NA,NA
8,0.106040311796714,0.269032967997603,0.847179296646915,0.0627909386440707,0.00656259127621287,"5 N 3",7,31,NA,NA,NA
2,NA,NA,NA,0.040111190063905,0.00257298569949071,"5 E 3",7,31,NA,NA,NA
2,NA,NA,NA,0.00364427588385128,0.000292215034609492,"1 E 3",7,31,NA,NA,NA
3,0.000542402694525398,0.987661945333115,0.440174309508343,0.0419622344766144,0.00307936998836688,"2 E 1",7,31,NA,NA,NA
3,0.0018656416851227,0.811039272863891,0.573268252894402,0.0564395497959591,0.00362715423765424,"3 E 1",7,31,NA,NA,NA
2,NA,NA,NA,0.0623328124938798,0.00399842126100645,"2 N 1",7,31,NA,NA,NA
3,0.00488738675760582,0.422910630524113,0.605847010126188,0.0718604338164829,0.00759454599039564,"3 N 1",7,31,NA,NA,NA
4,0.0325763735006919,0.566274444478183,0.511153983681608,0.0707734796359368,0.00859665757634477,"1 W 3",7,31,NA,NA,NA
4,0.0673628278596864,0.139001019492407,0.911096472578191,0.0810329249072142,0.0120781805388768,"3 W 3",7,31,NA,NA,NA
2,NA,NA,NA,0.0447420663045785,0.00287003942251366,"3 N 3",7,31,NA,NA,NA
5,0.0335316502703668,0.141006860478382,0.578802814007248,0.0731099325447171,0.00663152515150027,"1 W 1",7,31,NA,NA,NA
2,NA,NA,NA,0.0237890116091563,0.0039315440368181,"5 W 3",7,31,NA,NA,NA
6,0.0926722207486751,0.209509418580365,0.842835223610149,0.165907277577631,0.0302370438876371,"4 E 1",7,31,NA,NA,NA
3,0.000542402694525398,0.524580617518373,0.774298244439397,0.0576354359859427,0.00422376167646121,"2 N 3",7,31,NA,NA,NA
5,0.0681811532988712,0.529749880979348,0.635173076917722,0.0700486645382946,0.0134982326745925,"5 W 1",7,31,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",7,31,NA,NA,NA
2,NA,NA,NA,0.0638046989813826,0.00409283737974002,"1 E 1",7,31,NA,NA,NA
2,NA,NA,NA,0.047126972917125,0.00226402457659971,"4 N 1",7,31,NA,NA,NA
3,0.00148415425201454,0.984618225647819,0.317187652777532,0.024691491918062,0.00140138645420026,"5 N 1",7,31,NA,NA,NA
2,NA,NA,NA,0.0459002639588188,0.00294433355332345,"4 N 3",7,31,NA,NA,NA
4,0.00532609491964353,0.59861162859901,0.564111903560644,0.0450747484124271,0.00291845170982378,"1 N 1",7,31,NA,NA,NA
9,0.19257664381127,0.599594933798669,0.940352834128366,0.14790930183452,0.0347076652403078,"4 E 3",7,31,NA,NA,NA
3,0.00526996350971992,0.438675495441662,0.626001265610645,0.0869408506629798,0.0124593889953216,"3 W 1",7,31,NA,NA,NA
3,0.000542402694525398,0.62959860400096,0.68033451087083,0.0623748036336785,0.0041627271697819,"2 E 3",7,31,NA,NA,NA
2,NA,NA,NA,0.00800994775685338,0.00051380876506572,"2 W 3",7,31,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",7,31,NA,NA,NA
3,0.0072749361003288,0.447649540301067,0.606079127952667,0.0672669878634839,0.00576290482425471,"3 E 3",7,31,NA,NA,NA
5,0.00565321304949375,0.673425834959614,0.513536986325582,0.0622997576399078,0.00445811206276245,"5 E 1",7,32,NA,NA,NA
5,0.0485256139176388,0.705531472009446,0.962797653568341,0.0814656900660969,0.0134275780243645,"4 W 1",7,32,NA,NA,NA
5,0.0773681097241301,0.440244193608357,0.947007028335834,0.0749661092126683,0.0109092539985013,"2 W 1",7,32,NA,NA,NA
8,0.130292182519582,0.274546716454636,0.915419663002825,0.0715035118936366,0.00696162355926743,"5 N 3",7,32,NA,NA,NA
2,NA,NA,NA,0.0401677969748507,0.00258025307527927,"5 E 3",7,32,NA,NA,NA
2,NA,NA,NA,0.00476978239471139,0.00050058426616032,"1 E 3",7,32,NA,NA,NA
3,0.00121270856788578,0.922072102619139,0.400516964503635,0.0427115138006912,0.00340403279005696,"2 E 1",7,32,NA,NA,NA
3,0.00470980782273681,0.732374896418509,0.652349408644022,0.0565614373008268,0.00365129047528338,"3 E 1",7,32,NA,NA,NA
2,NA,NA,NA,0.0624207796661381,0.00400971476717342,"2 N 1",7,32,NA,NA,NA
3,0.00220646258517694,0.511013720395677,0.579573448726982,0.0677346546821055,0.00535438436699551,"3 N 1",7,32,NA,NA,NA
4,0.0109823226839955,0.651817253851837,0.284586363003054,0.0728929971944761,0.00782009819664243,"1 W 3",7,32,NA,NA,NA
4,0.0386085021851467,0.114399538208506,0.778968082652854,0.0770060591017315,0.00959926253557201,"3 W 3",7,32,NA,NA,NA
2,NA,NA,NA,0.0448052085389224,0.00287814582396608,"3 N 3",7,32,NA,NA,NA
5,0.011305383504836,0.155708033552589,0.343921242326216,0.0750609828613172,0.00683059766732678,"1 W 1",7,32,NA,NA,NA
2,NA,NA,NA,0.0158639772617124,0.00174837466804545,"5 W 3",7,32,NA,NA,NA
6,0.0739761067908922,0.199228647775594,0.695461526210007,0.119469232751095,0.0151313538682746,"4 E 1",7,32,NA,NA,NA
3,0.00121270856788578,0.47530480096964,0.774581740676272,0.059187705570717,0.00462975932279236,"2 N 3",7,32,NA,NA,NA
5,0.0780444781308352,0.543700018029014,0.713759330544276,0.077307080514086,0.0125911340816683,"5 W 1",7,32,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",7,32,NA,NA,NA
2,NA,NA,NA,0.063894743353225,0.00410439756341533,"1 E 1",7,32,NA,NA,NA
2,NA,NA,NA,0.0613899366647654,0.00384181473483028,"4 N 1",7,32,NA,NA,NA
3,0.000323060820840499,0.945852700644654,0.30049902538997,0.0298747948039132,0.00200148213615911,"5 N 1",7,32,NA,NA,NA
2,NA,NA,NA,0.0459650406994281,0.00295264979790387,"4 N 3",7,32,NA,NA,NA
4,0.00566156092814128,0.88483786848705,0.647913490057492,0.0470672191057768,0.00327111222446455,"1 N 1",7,32,NA,NA,NA
9,0.14210210808767,0.614006722934199,0.881000855540642,0.118066344365614,0.0233422029876185,"4 E 3",7,32,NA,NA,NA
3,0.00392663409510243,0.512238228848539,0.587223118597267,0.0766583907159699,0.00782736435780781,"3 W 1",7,32,NA,NA,NA
3,0.00121270856788578,0.57429784137968,0.677293946226657,0.0628745468431516,0.00429576504288294,"2 E 3",7,32,NA,NA,NA
2,NA,NA,NA,0.00802125179442068,0.000515260013465558,"2 W 3",7,32,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",7,32,NA,NA,NA
3,0.0102303864184223,0.507007221858476,0.61563521328097,0.066240151669521,0.00495407155568155,"3 E 3",7,32,NA,NA,NA
5,0.00174567305005794,0.691105309951162,0.452769789782538,0.0560956939820334,0.00372933490378104,"5 E 1",7,33,NA,NA,NA
5,0.117941713597001,0.495784095960378,0.955787611356749,0.120470181833218,0.0264534753318598,"4 W 1",7,33,NA,NA,NA
5,0.0389500247816858,0.462495085206629,0.998031275019144,0.0877089186437552,0.0180669878485942,"2 W 1",7,33,NA,NA,NA
8,0.0875720200267703,0.307005345036102,0.839495160615939,0.0682828442903675,0.0073063736171593,"5 N 3",7,33,NA,NA,NA
2,NA,NA,NA,0.0401237621160174,0.00257459885430459,"5 E 3",7,33,NA,NA,NA
2,NA,NA,NA,0.00471215789209903,0.000488562051769002,"1 E 3",7,33,NA,NA,NA
3,0.00053214522951356,0.937778627091414,0.857647603955314,0.0424846846109893,0.00330609032756311,"2 E 1",7,33,NA,NA,NA
3,0.00098484897377374,0.73569569698211,0.670278685783802,0.0564973284237139,0.00364251180725536,"3 E 1",7,33,NA,NA,NA
2,NA,NA,NA,0.0623523494701136,0.00400092810451764,"2 N 1",7,33,NA,NA,NA
3,0.00417379163140447,0.4292404240708,0.605722777224375,0.0714681007160501,0.0073375366709666,"3 N 1",7,33,NA,NA,NA
4,0.0236337388949866,0.62599006434697,0.638958012135379,0.0690935185026283,0.00756345617318678,"1 W 3",7,33,NA,NA,NA
4,0.00438502825101434,0.143089846992588,0.607355536236574,0.0826842222379972,0.0132956965419736,"3 W 3",7,33,NA,NA,NA
2,NA,NA,NA,0.0447560898124401,0.00287183881763326,"3 N 3",7,33,NA,NA,NA
5,0.0242796609148359,0.161792642535933,0.55868370953098,0.0740616731992663,0.00666634387477985,"1 W 1",7,33,NA,NA,NA
2,NA,NA,NA,0.0258805502782697,0.00465326043938198,"5 W 3",7,33,NA,NA,NA
6,0.0690985994516214,0.228059687210225,0.811087346382072,0.167257530282349,0.0304728971257504,"4 E 1",7,33,NA,NA,NA
3,0.00053214522951356,0.486838211311384,0.618757702043785,0.0587280750740081,0.00450858840997986,"2 N 3",7,33,NA,NA,NA
5,0.0900509135619879,0.524676808474558,0.701032581815284,0.0762428478666532,0.0152560857538505,"5 W 1",7,33,NA,NA,NA
1,NA,NA,NA,0,0,"1 N 3",7,33,NA,NA,NA
2,NA,NA,NA,0.0638246972910646,0.00409540341822321,"1 E 1",7,33,NA,NA,NA
2,NA,NA,NA,0.0575705754715842,0.00337864987353801,"4 N 1",7,33,NA,NA,NA
3,0.000645922019849349,0.925230489229244,0.240014577102685,0.0265511340890346,0.00164331022683194,"5 N 1",7,33,NA,NA,NA
2,NA,NA,NA,0.0459146504806234,0.00294617952776713,"4 N 3",7,33,NA,NA,NA
4,0.00360672558889603,0.896490423447162,0.36310685094783,0.046395910286001,0.00314078822411414,"1 N 1",7,33,NA,NA,NA
9,0.172434343688485,0.61753396848176,0.93701497988075,0.152181710489453,0.0371589975584069,"4 E 3",7,33,NA,NA,NA
3,0.00351174607869547,0.424469515687485,0.621440367967466,0.0897676337469001,0.0139565945881208,"3 W 1",7,33,NA,NA,NA
3,0.00053214522951356,0.587308066945088,0.655840215640355,0.0626954734147292,0.00425209001775194,"2 E 3",7,33,NA,NA,NA
2,NA,NA,NA,0.00801245831514038,0.00051413090175033,"2 W 3",7,33,NA,NA,NA
1,NA,NA,NA,0,0,"4 W 3",7,33,NA,NA,NA
