"SR","FRic","FEve","FDiv","FDis","RaoQ","sev.blackplots","n_trait","traits","mean_cor","min_cor","max_cor"
7,0.130235878101895,0.518253726390073,0.821719516589453,0.142470801092351,0.0235159723694407,"4 S 1",7,98,NA,NA,NA
5,0.178788427607103,0.429040665250243,0.83682689584358,0.143784802703107,0.0315151870868097,"1 NE 3",7,98,NA,NA,NA
3,0.00394881585452021,0.527050115338457,0.81169026724267,0.232543395397337,0.0588732164900204,"4 W 3",7,98,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",7,98,NA,NA,NA
4,0.175299978689289,0.83882927784829,0.781731781991722,0.214464042139973,0.0583772206916737,"5 E 1",7,98,NA,NA,NA
4,0.0160323572783956,0.406497847377531,0.988299931479494,0.0367542237369272,0.00900740303006669,"5 NE 3",7,98,NA,NA,NA
2,NA,NA,NA,0.027554147807659,0.00218400084047096,"5 E 3",7,98,NA,NA,NA
6,0.161462085969076,0.247922638895077,0.752919067946483,0.0876924676402797,0.0108991395796452,"5 N 1",7,98,NA,NA,NA
3,0.126872239066562,0.903327906961806,0.791626199767794,0.0562986263670017,0.01140058131989,"5 N 3",7,98,NA,NA,NA
2,NA,NA,NA,0.0195967882867819,0.00400597395963716,"4 NW 3",7,98,NA,NA,NA
3,0.00526818985255693,0.743005315069031,0.725813785411338,0.0580332594646844,0.00406755256942163,"1 N 1",7,98,NA,NA,NA
3,0.120853464021411,0.299461459041524,0.998997994651071,0.133324035440802,0.0382541459567018,"4 E 3",7,98,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",7,98,NA,NA,NA
3,0.112033384312265,0.854298717518282,0.547008489188517,0.0885203401179585,0.0142553429606169,"4 W 1",7,98,NA,NA,NA
3,0.0144377948944553,0.723147876503108,0.609309220846765,0.0971453982014336,0.0233415372216509,"5 S 1",7,98,NA,NA,NA
2,NA,NA,NA,0.0746719550370997,0.0114809673146392,"5 NE 1",7,98,NA,NA,NA
4,0.201099670609047,0.487115199424147,0.754311789221384,0.172732573831337,0.0448689254817814,"5 W 3",7,99,NA,NA,NA
5,0.108826249103012,0.314479790407677,0.572637155216142,0.135192402438215,0.0227014093416901,"1 E 1",7,99,NA,NA,NA
2,NA,NA,NA,0.0766793154061559,0.0118615824553039,"1 NE 1",7,99,NA,NA,NA
3,0.0311594920339488,0.792321804875779,0.863144882851094,0.202878087030214,0.0421725945809896,"1 S 1",7,99,NA,NA,NA
5,0.188102944679461,0.582258392031868,0.995829757794192,0.0262695095272587,0.00646986686158019,"1 W 1",7,99,NA,NA,NA
6,0.100529476526586,0.360232536472744,0.714306220071729,0.0637146913893751,0.0142621126263875,"1 W 3",7,99,NA,NA,NA
4,0.0397355877278857,0.758213764676364,0.566692862500689,0.0902763832049739,0.00868807762639454,"1 E 3",7,99,NA,NA,NA
5,0.0467712707862942,0.397032378135323,0.766842532804072,0.134196539815177,0.0289420230383186,"1 S 3",7,99,NA,NA,NA
7,0.0866802429332351,0.608729504744018,0.714857328055251,0.143967234102552,0.0295329218383087,"4 NE 1",7,99,NA,NA,NA
3,0.0713204866462479,0.0267993720626789,0.88526669004107,0.0092620371335518,0.00148504580614366,"4 S 3",7,99,NA,NA,NA
4,0.00719849795655532,0.864421877449987,0.886502851065836,0.149319230024575,0.0230191878617722,"4 NE 3",7,99,NA,NA,NA
5,0.125892213297874,0.833360806220711,0.53899984076382,0.171530633787641,0.0336163306039099,"4 NW 1",7,99,NA,NA,NA
2,NA,NA,NA,0.0199954203518441,0.00415063014990978,"5 S 3",7,99,NA,NA,NA
7,0.130832148976868,0.508239591136737,0.956096056237914,0.134161591684501,0.0219395889574309,"4 S 1",7,99,NA,NA,NA
5,0.130743320143485,0.57083287826862,0.659430582618531,0.150821248403349,0.031867933190268,"1 NE 3",7,99,NA,NA,NA
3,0.0286083331096528,0.969465184553819,0.751266925633341,0.21809683870107,0.0516632751190005,"4 W 3",7,99,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",7,99,NA,NA,NA
4,0.0954336835313687,0.789981819578944,0.566622941599987,0.215112198871196,0.0554935859078347,"5 E 1",7,99,NA,NA,NA
4,0.0384424016554223,0.421045784249854,0.986900164467543,0.038481314519158,0.00988827214252331,"5 NE 3",7,99,NA,NA,NA
2,NA,NA,NA,0.0262117653029092,0.00197638420782673,"5 E 3",7,99,NA,NA,NA
6,0.147679383043867,0.24179975361895,0.71734884342976,0.1268503942023,0.020202331337841,"5 N 1",7,99,NA,NA,NA
3,0.0496004318058527,0.88095786528152,0.669145701468493,0.0607282926098282,0.0123712207795057,"5 N 3",7,99,NA,NA,NA
2,NA,NA,NA,0.0198996380682451,0.00413074775548457,"4 NW 3",7,99,NA,NA,NA
3,0.00268720940677829,0.676221345996736,0.356884988711641,0.0640981177230697,0.00522010453546381,"1 N 1",7,99,NA,NA,NA
3,0.0385681613655129,0.299223953600982,0.991767756249889,0.13328225073018,0.0382304338996866,"4 E 3",7,99,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",7,99,NA,NA,NA
3,0.0481622449272994,0.814245056237448,0.540007628531571,0.0897933585321783,0.0145899932919201,"4 W 1",7,99,NA,NA,NA
3,0.0776409930164915,0.837829181149464,0.562723398395606,0.113073312139282,0.0265456738599983,"5 S 1",7,99,NA,NA,NA
2,NA,NA,NA,0.0751278514596338,0.011621585300522,"5 NE 1",7,99,NA,NA,NA
4,0.0921402343494767,0.513494490985428,0.940356362465952,0.152203325367171,0.0342798731205881,"5 W 3",7,100,NA,NA,NA
5,0.0573996311286064,0.208895831966277,0.965260798095057,0.145119156836035,0.0246509185044013,"1 E 1",7,100,NA,NA,NA
2,NA,NA,NA,0.0857139645711091,0.0148214039842415,"1 NE 1",7,100,NA,NA,NA
3,0.0114023192064905,0.979944675036369,0.818811036928252,0.168228055973887,0.0288379080068473,"1 S 1",7,100,NA,NA,NA
5,0.101945120336922,0.497922327845457,0.790106844287835,0.0231947850486329,0.00476532981735484,"1 W 1",7,100,NA,NA,NA
6,0.116678545647837,0.694814961220616,0.595909766128235,0.0664380863832988,0.0138283597543063,"1 W 3",7,100,NA,NA,NA
4,0.0734873954793049,0.749307876633249,0.691530930688127,0.076850715369659,0.00722206575872502,"1 E 3",7,100,NA,NA,NA
5,0.0653724110492998,0.560775809412946,0.664019705525573,0.113912881949043,0.0176018888985512,"1 S 3",7,100,NA,NA,NA
7,0.0886353497109529,0.371957307139713,0.830122900690146,0.128899187794671,0.021261281860647,"4 NE 1",7,100,NA,NA,NA
3,0.0552170417566486,0.0319372874446817,0.882681278139725,0.0101659977925948,0.00170701881250419,"4 S 3",7,100,NA,NA,NA
4,0.00760650641895963,0.793802443736741,0.785390915824763,0.166538533744087,0.028691113818159,"4 NE 3",7,100,NA,NA,NA
5,0.13574675756226,0.733229452423172,0.621272080419452,0.190734628877911,0.0402790081745951,"4 NW 1",7,100,NA,NA,NA
2,NA,NA,NA,0.0183429542691453,0.00349294322125039,"5 S 3",7,100,NA,NA,NA
7,0.0994553444704866,0.495882597671541,0.443020022208695,0.163239468252751,0.0304600159065551,"4 S 1",7,100,NA,NA,NA
5,0.127639269266093,0.467354451107877,0.852599581561527,0.16299452047613,0.0362746098652982,"1 NE 3",7,100,NA,NA,NA
3,0.00354462446034355,0.639938350578208,0.817701809679945,0.230894861584083,0.0573540987405192,"4 W 3",7,100,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",7,100,NA,NA,NA
4,0.0735896186218132,0.901933062857511,0.709142904561271,0.205756292430263,0.0460215132054247,"5 E 1",7,100,NA,NA,NA
4,0.0376041952611237,0.308598215425079,0.987505195308311,0.028671571866716,0.00548320180341363,"5 NE 3",7,100,NA,NA,NA
2,NA,NA,NA,0.0449977320389342,0.00582451923713134,"5 E 3",7,100,NA,NA,NA
6,0.13274378148645,0.248464723975526,0.771977320049025,0.148648284019607,0.0265055606841094,"5 N 1",7,100,NA,NA,NA
3,0.0497810837098304,0.952072604629447,0.95254897962181,0.0622300411715989,0.012155797931566,"5 N 3",7,100,NA,NA,NA
2,NA,NA,NA,0.0182550876468421,0.00347621128602093,"4 NW 3",7,100,NA,NA,NA
3,0.0237567346399888,0.400600939202593,0.682213639152048,0.0731675906234239,0.00720857332504986,"1 N 1",7,100,NA,NA,NA
3,0.060128153177566,0.316061492759296,0.998079897049041,0.144339791571921,0.0448138272812604,"4 E 3",7,100,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",7,100,NA,NA,NA
3,0.0261500761195979,0.870064032230928,0.919929613874823,0.100037745780188,0.0178017178165116,"4 W 1",7,100,NA,NA,NA
3,0.0984707435015262,0.845303309543595,0.67744784311974,0.127224951144342,0.0309704833151538,"5 S 1",7,100,NA,NA,NA
2,NA,NA,NA,0.0839797012298004,0.0145215203220493,"5 NE 1",7,100,NA,NA,NA
4,0.0437614125033947,0.323214747239223,0.48711379311992,0.125790665341768,0.0242835445951379,"5 W 3",7,101,NA,NA,NA
5,0.0393520245280433,0.42941781977622,0.770974862949766,0.144862185222641,0.0237342537608661,"1 E 1",7,101,NA,NA,NA
2,NA,NA,NA,0.0907205909315108,0.0166034339711358,"1 NE 1",7,101,NA,NA,NA
3,0.00788154969146944,0.622225313855152,0.773113968930812,0.106836757089061,0.0119977512192824,"1 S 1",7,101,NA,NA,NA
5,0.0607031020478813,0.621087981254231,0.368308038143888,0.0180386123712039,0.00311927689080209,"1 W 1",7,101,NA,NA,NA
6,0.0903262001429292,0.700630241248065,0.7006767958561,0.0666950441410173,0.0133739691477025,"1 W 3",7,101,NA,NA,NA
4,0.0347208580741032,0.092125900542984,0.952052620946078,0.108068903643655,0.0127882135079666,"1 E 3",7,101,NA,NA,NA
5,0.0265169957405674,0.858346387973101,0.57357585327479,0.131203509259262,0.0193855788758863,"1 S 3",7,101,NA,NA,NA
7,0.0461836920138723,0.519794585405737,0.706193553682685,0.127583206197644,0.0169588517349842,"4 NE 1",7,101,NA,NA,NA
3,0.00490652302171253,0.0380432554625887,0.998936248666492,0.0100609512778835,0.00163151441159296,"4 S 3",7,101,NA,NA,NA
4,0.00583882934063341,0.824879493435382,0.65615265672236,0.178147053326346,0.0327495280675415,"4 NE 3",7,101,NA,NA,NA
5,0.101462486127135,0.712777945017291,0.834754763780829,0.191687821644173,0.039521192368395,"4 NW 1",7,101,NA,NA,NA
2,NA,NA,NA,0.0115279525662116,0.00137961313688269,"5 S 3",7,101,NA,NA,NA
7,0.107452418728035,0.472206956909056,0.901451997542399,0.174838243959764,0.0346550337252823,"4 S 1",7,101,NA,NA,NA
5,0.0845250515560961,0.577053281222611,0.698502618093648,0.15508681771207,0.0309947544015741,"1 NE 3",7,101,NA,NA,NA
3,0.0203004775076791,0.741651484568165,0.752098173471612,0.174523424153091,0.0322925300711269,"4 W 3",7,101,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",7,101,NA,NA,NA
4,0.0511266197091847,0.912506928262981,0.641990445452627,0.206591345508614,0.0449474532612803,"5 E 1",7,101,NA,NA,NA
4,0.0327548825341986,0.392605075592737,0.978278711014584,0.0241282182090182,0.00409933508827328,"5 NE 3",7,101,NA,NA,NA
2,NA,NA,NA,0.0470339836731085,0.00636359250736031,"5 E 3",7,101,NA,NA,NA
6,0.0967967060670701,0.234379392321585,0.967314343314227,0.148539573648304,0.0259868934895507,"5 N 1",7,101,NA,NA,NA
3,0.013012435503184,0.186654826816962,0.969852004010525,0.0602298090141143,0.0108372075910818,"5 N 3",7,101,NA,NA,NA
2,NA,NA,NA,0.0114727312403988,0.00137300449878413,"4 NW 3",7,101,NA,NA,NA
3,0.0298766680735103,0.426365379086521,0.598093819613735,0.0936367239337867,0.0109411647701077,"1 N 1",7,101,NA,NA,NA
3,0.00485533101941511,0.268363216020353,0.996904861864458,0.11612763906188,0.0290742099221446,"4 E 3",7,101,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",7,101,NA,NA,NA
3,0.0436635856005254,0.968405346913873,0.741778970617194,0.105413071834202,0.0194833163009594,"4 W 1",7,101,NA,NA,NA
3,0.0725626871685894,0.929109331545167,0.633677756181931,0.114399133346954,0.0225286798338223,"5 S 1",7,101,NA,NA,NA
2,NA,NA,NA,0.0888850277774595,0.0162674942322606,"5 NE 1",7,101,NA,NA,NA
4,0.0927962617875798,0.491847007315245,0.874308517926912,0.153234520954896,0.0340876353067707,"5 W 3",7,102,NA,NA,NA
5,0.0655241807067405,0.429017561569234,0.839971498289734,0.131167774832133,0.0205017785913822,"1 E 1",7,102,NA,NA,NA
2,NA,NA,NA,0.0764571354350416,0.0117929436585071,"1 NE 1",7,102,NA,NA,NA
3,0.0187400895972369,0.73111294028824,0.850680324518476,0.151845486293544,0.0237353497855483,"1 S 1",7,102,NA,NA,NA
5,0.114164722254969,0.368963919693184,0.993912660474307,0.0220870309732108,0.00432197841684719,"1 W 1",7,102,NA,NA,NA
6,0.136908938096719,0.538842991444576,0.539770326687692,0.063536531600093,0.013042478750757,"1 W 3",7,102,NA,NA,NA
4,0.0836963379302745,0.762798090809418,0.91011930934559,0.101304086030776,0.0113206475459373,"1 E 3",7,102,NA,NA,NA
5,0.0466561603084284,0.550539845942127,0.515004314910874,0.133540480220643,0.0223925351749543,"1 S 3",7,102,NA,NA,NA
7,0.0873846191884194,0.530553327287525,0.746923720390119,0.138031578237383,0.0220456085555308,"4 NE 1",7,102,NA,NA,NA
3,0.055070412646295,0.0286002843701465,0.722777896248807,0.00894318206789382,0.00135355344542925,"4 S 3",7,102,NA,NA,NA
4,0.00811257920044286,0.830131645775807,0.638569396380556,0.150458285891087,0.0233321798128946,"4 NE 3",7,102,NA,NA,NA
5,0.100394631243275,0.730794976620974,0.678443094955592,0.167647138483178,0.0308061391443344,"4 NW 1",7,102,NA,NA,NA
2,NA,NA,NA,0.0156265707147033,0.00253501376963757,"5 S 3",7,102,NA,NA,NA
7,0.097650094022145,0.51225631199829,0.47842167739138,0.139219494633715,0.0221619457748643,"4 S 1",7,102,NA,NA,NA
5,0.092127380516526,0.602855771396805,0.912036202244542,0.142605676933458,0.0281970630004253,"1 NE 3",7,102,NA,NA,NA
3,0.0236504296071155,0.681058795318428,0.748622939933441,0.201140537866554,0.0432589202166518,"4 W 3",7,102,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",7,102,NA,NA,NA
4,0.0479035255447556,0.535328490738755,0.732387400353094,0.200026617406722,0.0464625530179504,"5 E 1",7,102,NA,NA,NA
4,0.05290881484052,0.5326541295366,0.987312810847102,0.030438927671842,0.00625426532840292,"5 NE 3",7,102,NA,NA,NA
2,NA,NA,NA,0.0458312873235695,0.00604230920369895,"5 E 3",7,102,NA,NA,NA
6,0.0981132930576328,0.417352896468583,0.798230387143138,0.133351376935705,0.0216269791667489,"5 N 1",7,102,NA,NA,NA
3,0.0461108518147241,0.950256945416945,0.822924562254436,0.0536488931319101,0.00986592946500517,"5 N 3",7,102,NA,NA,NA
2,NA,NA,NA,0.0155517161429295,0.00252287051865619,"4 NW 3",7,102,NA,NA,NA
3,0.0142558581985215,0.435842960109829,0.59870573506655,0.0858342720550179,0.00911091646121241,"1 N 1",7,102,NA,NA,NA
3,0.0552304640827818,0.320345571900521,0.98229111811494,0.126489135229378,0.034413306659928,"4 E 3",7,102,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",7,102,NA,NA,NA
3,0.0431224525439182,0.852194127551088,0.791405729220989,0.0893900912976488,0.0142430487128303,"4 W 1",7,102,NA,NA,NA
3,0.0678992494123149,0.854826756781729,0.693863290638768,0.111304516898969,0.0225143282629488,"5 S 1",7,102,NA,NA,NA
2,NA,NA,NA,0.0749101668887849,0.0115543352826677,"5 NE 1",7,102,NA,NA,NA
4,0.0939997624563178,0.517272322817391,0.878937523797373,0.152826188292337,0.0347968945218369,"5 W 3",7,103,NA,NA,NA
5,0.0577996743233123,0.313568662216589,0.866597194153063,0.10614324661059,0.0139649275123595,"1 E 1",7,103,NA,NA,NA
2,NA,NA,NA,0.076267625674199,0.011734555172199,"1 NE 1",7,103,NA,NA,NA
3,0.024050720929545,0.727763530195738,0.795030726219741,0.158387978310288,0.025842886229662,"1 S 1",7,103,NA,NA,NA
5,0.120293726533998,0.587680438416654,0.994873089313662,0.021750160937772,0.00442941811675098,"1 W 1",7,103,NA,NA,NA
6,0.156292395147983,0.481251511794894,0.772156345077609,0.0587383831140647,0.0123490208973474,"1 W 3",7,103,NA,NA,NA
4,0.0696648049683507,0.0817453726596846,0.736123611949747,0.074045836612947,0.00649026073944758,"1 E 3",7,103,NA,NA,NA
5,0.0566151276320104,0.820705323109732,0.686116950816411,0.134359860764399,0.02371114402436,"1 S 3",7,103,NA,NA,NA
7,0.103783159040254,0.390452611450379,0.837610175445629,0.138887624624044,0.0232119064304762,"4 NE 1",7,103,NA,NA,NA
3,0.04528872933024,0.0264027515662764,0.792302320997919,0.00713115750415357,0.000885024990337158,"4 S 3",7,103,NA,NA,NA
4,0.00496968356956166,0.813133040684033,0.577616966154077,0.150523793075259,0.0234499004237772,"4 NE 3",7,103,NA,NA,NA
5,0.0990915963246056,0.710910185472139,0.586070002118781,0.161927809200953,0.0301621114923039,"4 NW 1",7,103,NA,NA,NA
2,NA,NA,NA,0.0168588444333258,0.00295058795941343,"5 S 3",7,103,NA,NA,NA
7,0.0864233396367993,0.510471617734483,0.367698146136583,0.153689905545134,0.0266974845358935,"4 S 1",7,103,NA,NA,NA
5,0.100477511522908,0.435818999505918,0.844844173783521,0.141639706810964,0.0287558532402148,"1 NE 3",7,103,NA,NA,NA
3,0.047319448423799,0.608491476556155,0.802420507813324,0.218057917949322,0.0512790426691923,"4 W 3",7,103,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",7,103,NA,NA,NA
4,0.0575911583386284,0.881194072001343,0.647446478448763,0.205167160125051,0.0505710382425746,"5 E 1",7,103,NA,NA,NA
4,0.0744046312375581,0.38259505412857,0.987553296445706,0.031804087957499,0.00684780796737358,"5 NE 3",7,103,NA,NA,NA
2,NA,NA,NA,0.0362006332667991,0.00376973801645996,"5 E 3",7,103,NA,NA,NA
6,0.0947952090346543,0.255697791436765,0.649650280290151,0.10730173469464,0.0148829693773633,"5 N 1",7,103,NA,NA,NA
3,0.0304714008374806,0.937817143588393,0.931949279082992,0.0548173730767634,0.0101399900864091,"5 N 3",7,103,NA,NA,NA
2,NA,NA,NA,0.0167780870103634,0.00293645402035442,"4 NW 3",7,103,NA,NA,NA
3,0.0183134909744401,0.455409932668397,0.592235494442466,0.0835883587255628,0.00830092553582041,"1 N 1",7,103,NA,NA,NA
3,0.0352195366571786,0.303781889785062,0.998022256115194,0.1399954857506,0.0421725869440241,"4 E 3",7,103,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",7,103,NA,NA,NA
3,0.0198915842838523,0.874397653497494,0.853255426998094,0.088594834486463,0.0141547137175991,"4 W 1",7,103,NA,NA,NA
3,0.0711081479355338,0.771636685261346,0.6873795875651,0.101865083357786,0.0220955460724338,"5 S 1",7,103,NA,NA,NA
2,NA,NA,NA,0.0747244915070041,0.0114971281792517,"5 NE 1",7,103,NA,NA,NA
4,0.162555436153503,0.521383950433121,0.782187735572856,0.162582575851466,0.0389871419288586,"5 W 3",7,104,NA,NA,NA
5,0.0804926648714825,0.301561602019882,0.748846981635446,0.146496864012384,0.0253268054499684,"1 E 1",7,104,NA,NA,NA
2,NA,NA,NA,0.0767329368057817,0.0118781777271142,"1 NE 1",7,104,NA,NA,NA
3,0.0182421130513952,0.728690061684115,0.810799329151252,0.158890525095349,0.0260886127719192,"1 S 1",7,104,NA,NA,NA
5,0.166014299739443,0.589292746141513,0.947183182768538,0.0241136958969137,0.00534261912091457,"1 W 1",7,104,NA,NA,NA
6,0.1297035656016,0.643252713300788,0.748087076533365,0.0674356678604118,0.0143957649240162,"1 W 3",7,104,NA,NA,NA
4,0.0622993544311038,0.0806147338062064,0.823989665638928,0.101673402945961,0.0113869146749034,"1 E 3",7,104,NA,NA,NA
5,0.0136282122119235,0.852137367349884,0.817904842732259,0.13992077646199,0.0259704780829225,"1 S 3",7,104,NA,NA,NA
7,0.0770520260622804,0.587859944298339,0.795459893662807,0.144002001394572,0.024729509003501,"4 NE 1",7,104,NA,NA,NA
3,0.0684281993959714,0.0303814998054839,0.995590908797957,0.0100899839286514,0.00169864429326615,"4 S 3",7,104,NA,NA,NA
4,0.00273965121860801,0.866116394323806,0.569086731051302,0.151122967847322,0.0235174613100525,"4 NE 3",7,104,NA,NA,NA
5,0.106946296746656,0.718789610194075,0.741497470020379,0.175346927783126,0.0338435729389666,"4 NW 1",7,104,NA,NA,NA
2,NA,NA,NA,0.0171631519118364,0.00305806739535365,"5 S 3",7,104,NA,NA,NA
7,0.0989661228276543,0.422521555317745,0.682905462249243,0.145090145230647,0.0249592742820743,"4 S 1",7,104,NA,NA,NA
5,0.11660178239481,0.587556021656226,0.828084181998844,0.14872499036517,0.029478611910657,"1 NE 3",7,104,NA,NA,NA
3,0.0214004039089324,0.666857277783855,0.754581591716436,0.204484688959761,0.0448187120615821,"4 W 3",7,104,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",7,104,NA,NA,NA
4,0.0331999207739732,0.835147992107611,0.447835250341064,0.205311584690049,0.0480300493786399,"5 E 1",7,104,NA,NA,NA
4,0.0596534467996384,0.396625215526209,0.986193738095366,0.0335376326595018,0.00762309278591987,"5 NE 3",7,104,NA,NA,NA
2,NA,NA,NA,0.0348582507620495,0.00349534471840163,"5 E 3",7,104,NA,NA,NA
6,0.127820686157668,0.380103453780774,0.909974710491529,0.146387571643389,0.0256975277778664,"5 N 1",7,104,NA,NA,NA
3,0.00328007478800283,0.172935393533572,0.925211813602303,0.0588430314753847,0.0110026904949483,"5 N 3",7,104,NA,NA,NA
2,NA,NA,NA,0.0170809367918267,0.00304341860711252,"4 NW 3",7,104,NA,NA,NA
3,0.0175458552937899,0.435246819447093,0.555909699567865,0.0897777209947735,0.009936241096953,"1 N 1",7,104,NA,NA,NA
3,0.00117925049492345,0.303523762519108,0.998140738061331,0.139953783889605,0.0421476240177734,"4 E 3",7,104,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",7,104,NA,NA,NA
3,0.014925579377346,0.830879810397225,0.83952715571364,0.0898263653475205,0.0144773239456742,"4 W 1",7,104,NA,NA,NA
3,0.0992951235802157,0.879178378351318,0.674776434641179,0.118781520990159,0.0260985594733663,"5 S 1",7,104,NA,NA,NA
2,NA,NA,NA,0.0751803879295385,0.0116378447977397,"5 NE 1",7,104,NA,NA,NA
4,0.0919623115770439,0.552762757940692,0.696209998873791,0.145427366616963,0.0328540352659585,"5 W 3",7,105,NA,NA,NA
5,0.0590810248793546,0.300275610180301,0.648921270335725,0.132497357892794,0.0205092699004321,"1 E 1",7,105,NA,NA,NA
2,NA,NA,NA,0.0888362306785003,0.0159208563856867,"1 NE 1",7,105,NA,NA,NA
3,0.0285989096152723,0.73202099525039,0.851366865649238,0.156701359893842,0.0252797912996738,"1 S 1",7,105,NA,NA,NA
5,0.112034413736705,0.598298443005516,0.777127733575083,0.0211118342339528,0.00429594663526241,"1 W 1",7,105,NA,NA,NA
6,0.134897896995124,0.355849291019624,0.625077211558539,0.0629740206775865,0.0129613845063923,"1 W 3",7,105,NA,NA,NA
4,0.050672718168356,0.776115803079211,0.81350776500444,0.0938425636897753,0.00931708999613049,"1 E 3",7,105,NA,NA,NA
5,0.0567142227007208,0.69974390812478,0.606005177457986,0.126644365199829,0.02218802727222,"1 S 3",7,105,NA,NA,NA
7,0.0859574574811035,0.58498211620792,0.692973610962741,0.12889614984882,0.0204178108267891,"4 NE 1",7,105,NA,NA,NA
3,0.0446855648741968,0.0316532329115236,0.806233244863915,0.00913061681359121,0.00137799089076889,"4 S 3",7,105,NA,NA,NA
4,0.00506181181057499,0.820330041168551,0.587130525526116,0.172889301391234,0.0308856608699064,"4 NE 3",7,105,NA,NA,NA
5,0.0702712438922632,0.792689251767363,0.542803873356594,0.185633341869584,0.037548376515121,"4 NW 1",7,105,NA,NA,NA
2,NA,NA,NA,0.0152034145976957,0.00239958002062101,"5 S 3",7,105,NA,NA,NA
7,0.0605467408607704,0.499696292091503,0.609850170081355,0.159538693401102,0.0293268971978739,"4 S 1",7,105,NA,NA,NA
5,0.107554063443973,0.459211038923572,0.760392635581174,0.157338525890514,0.032984537860213,"1 NE 3",7,105,NA,NA,NA
3,0.0428851733189093,0.992574524480307,0.71188524745468,0.202765220923228,0.0443980418155768,"4 W 3",7,105,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",7,105,NA,NA,NA
4,0.0598294696137122,0.905161728346594,0.60470416588188,0.217869109320878,0.0523482619547935,"5 E 1",7,105,NA,NA,NA
4,0.0512509229223895,0.424343833948051,0.985797282223817,0.0313253772102327,0.00662441962615212,"5 NE 3",7,105,NA,NA,NA
2,NA,NA,NA,0.0364854057522312,0.00382928062571806,"5 E 3",7,105,NA,NA,NA
6,0.0838166934312307,0.238189646819545,0.60651378175935,0.127411167772633,0.0193752895027312,"5 N 1",7,105,NA,NA,NA
3,0.0297250481628214,0.999777708140926,0.94006588402616,0.0613599211272512,0.0116227973441642,"5 N 3",7,105,NA,NA,NA
2,NA,NA,NA,0.0151305870330311,0.00238808552588124,"4 NW 3",7,105,NA,NA,NA
3,0.00245109556754705,0.665365338304812,0.415927793563778,0.0657621052188871,0.00559857477657316,"1 N 1",7,105,NA,NA,NA
3,0.0413194142033382,0.277907212811002,0.998292090705099,0.119647763137163,0.0308466466776942,"4 E 3",7,105,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",7,105,NA,NA,NA
3,0.012434418875349,0.920722720338977,0.889649998855619,0.10337256298829,0.0188665663252495,"4 W 1",7,105,NA,NA,NA
3,0.0833985082667946,0.859320486963442,0.62016786131968,0.110528384108275,0.0243816783298698,"5 S 1",7,105,NA,NA,NA
2,NA,NA,NA,0.0870387940645638,0.0155987273402027,"5 NE 1",7,105,NA,NA,NA
4,0.215930614867999,0.48086377010087,0.930056122425854,0.176791019247844,0.0455953287311269,"5 W 3",7,106,NA,NA,NA
5,0.099419732861531,0.315158814995225,0.794386943535016,0.121232754011551,0.0191227072268749,"1 E 1",7,106,NA,NA,NA
2,NA,NA,NA,0.0623142955002621,0.00783360298652845,"1 NE 1",7,106,NA,NA,NA
3,0.00859129608771333,0.991131083697061,0.830522175454129,0.227245670176195,0.052585686750325,"1 S 1",7,106,NA,NA,NA
5,0.212548473541603,0.490842611692361,0.974478093994662,0.0280986997346721,0.00692256642454929,"1 W 1",7,106,NA,NA,NA
6,0.131495981995549,0.71936839522979,0.839935897780262,0.0612638234429577,0.0131297814234245,"1 W 3",7,106,NA,NA,NA
4,0.0585585881759877,0.739933265065051,0.665087696422715,0.0725269111440028,0.00609326043700764,"1 E 3",7,106,NA,NA,NA
5,0.0518916799696037,0.416924517759722,0.6390460161717,0.0922387073748326,0.0196687561639418,"1 S 3",7,106,NA,NA,NA
7,0.102411074844664,0.344507164798738,0.766812239848812,0.115270683615742,0.026680906172677,"4 NE 1",7,106,NA,NA,NA
3,0.0880782419273138,0.0260372309289603,0.990945394463207,0.00848952375591836,0.0012762225339443,"4 S 3",7,106,NA,NA,NA
4,0.00504450926978192,0.756404046285497,0.536303227287406,0.121668395743161,0.0153443820492476,"4 NE 3",7,106,NA,NA,NA
5,0.148523943995949,0.633169283814264,0.601927102050533,0.154423448184864,0.0310267161045807,"4 NW 1",7,106,NA,NA,NA
2,NA,NA,NA,0.0234505556128935,0.00570898935548883,"5 S 3",7,106,NA,NA,NA
7,0.136094068388608,0.821095795047711,0.857298351179226,0.152674993987272,0.0272167524795847,"4 S 1",7,106,NA,NA,NA
