"SR","FRic","FEve","FDiv","FDis","RaoQ","kde.alpha","kde.evenness","kde.dispersion","sev.blueplots","n_trait","traits","mean_cor","min_cor","max_cor"
2,NA,NA,NA,0.774793824901675,0.611947759030246,3935.29054180895,0.574666675190049,70.0698088029249,"4 N 1",6,18,NA,NA,NA
3,0.138192768347582,0.803530055598076,0.273067281433154,0.321799908719545,0.275930149964541,3732.34722642966,0.517411045303203,47.4161366265685,"5 N 1",6,18,NA,NA,NA
2,NA,NA,NA,0.718681598814132,0.72182129879912,515.12886098714,0.572162049383326,33.5190497303746,"4 N 3",6,18,NA,NA,NA
4,0.58976617466043,0.619980264446284,0.504767270296493,0.722513873368494,0.727486802681661,12156.9071180493,0.51138428448096,57.7130443952886,"1 N 1",6,18,NA,NA,NA
9,11.0547186073795,0.594200949944972,0.878865025032996,1.3223612204306,2.97944881801858,75775.9306629217,0.469676162980627,143.23489102635,"4 E 3",6,18,NA,NA,NA
3,0.768740222749961,0.524279666255164,0.720280583331735,1.10971091447745,1.45233639934955,24409.6421295975,0.499071865801484,82.3280235852805,"3 W 1",6,18,NA,NA,NA
3,0.114740382996525,0.671619511845357,0.5884736097105,0.976834292002627,1.02201481584696,13132.998482149,0.52563219527178,58.8729510899114,"2 E 3",6,18,NA,NA,NA
2,NA,NA,NA,0.125415445660134,0.125963347364458,416.221804426308,0.477777343475797,29.0845466669642,"2 W 3",6,18,NA,NA,NA
3,1.45120380003345,0.450543321731058,0.6333468196116,1.02536515096457,1.12630679952064,7861.02902790793,0.510053527400113,45.5421192795332,"3 E 3",6,18,NA,NA,NA
5,0.416935399196433,0.844945247217956,0.602909771482954,0.588189896278763,0.387876548234069,4635.48747169449,0.500375843545881,47.492178740159,"5 E 1",6,19,NA,NA,NA
5,4.280726345822,0.476566916421092,0.964347246360802,1.00540596735776,2.16415578638309,94808.5513061763,0.565498945003671,199.46222960837,"4 W 1",6,19,NA,NA,NA
5,2.77647080334053,0.408071107288764,0.89415414554474,0.762213334440088,1.34891294917003,21184.3142275984,0.365083017352263,102.86834858725,"2 W 1",6,19,NA,NA,NA
8,6.77948859111144,0.343159491335179,0.526575371135006,0.682602182351824,0.687697605655132,26628.2832431543,0.415430644972221,83.7870250300194,"5 N 3",6,19,NA,NA,NA
2,NA,NA,NA,0.290295354064582,0.134767896105679,504.55981559365,0.580069007837262,32.6528513877224,"5 E 3",6,19,NA,NA,NA
2,NA,NA,NA,0.0487931180977282,0.0523838250596704,16610.9521214603,0.584408350631133,99.0167683114835,"1 E 3",6,19,NA,NA,NA
3,0.124065921931248,0.76869799580773,0.58517775364643,0.332671236667873,0.203854226607884,13255.8867996413,0.543386853310781,61.4386815647739,"2 E 1",6,19,NA,NA,NA
3,0.353492135469104,0.247740073279001,0.727449357223959,0.40989850840739,0.19370430875668,24692.0610760209,0.531736718252722,86.8007587325556,"3 E 1",6,19,NA,NA,NA
2,NA,NA,NA,0.45111914764741,0.209429388277096,537.661485763557,0.582408381809851,34.0147783276178,"2 N 1",6,19,NA,NA,NA
3,0.665526152294939,0.334224454754082,0.594508297886967,0.516599653912723,0.418537891797926,1244.923379301,0.517719280412955,35.1059711357582,"3 N 1",6,19,NA,NA,NA
4,1.26001005515237,0.407581603239863,0.696984810419209,0.65480405912382,0.731566688941381,14092.1100104378,0.470846044057653,62.9906912110866,"1 W 3",6,19,NA,NA,NA
4,2.28545578318252,0.0925392346280916,0.793925536117903,0.613297571108863,0.836569878304979,45129.9461294937,0.401747209971255,121.26234058054,"3 W 3",6,19,NA,NA,NA
2,NA,NA,NA,0.323810237461804,0.150326981914079,515.311435911527,0.573003748069076,33.7531278163264,"3 N 3",6,19,NA,NA,NA
5,1.26001005515237,0.16650244124462,0.779991672233255,0.589991118200221,0.485390409083873,11296.8098496504,0.45112095690501,56.8606577657533,"1 W 1",6,19,NA,NA,NA
2,NA,NA,NA,0.178136668179361,0.220453500015444,18032.9955969422,0.484307088791398,77.2552330783272,"5 W 3",6,19,NA,NA,NA
6,2.96851921691401,0.184295462280857,0.61916965126887,1.19401158101664,1.58125260867057,11912.4283398709,0.477113453874642,64.1202003892299,"4 E 1",6,19,NA,NA,NA
3,0.124065921931248,0.370688618058166,0.860268798898597,0.427916777011874,0.252624850360672,13758.6038178879,0.535309225362878,62.1995069862163,"2 N 3",6,19,NA,NA,NA
5,2.65620411843395,0.333614457036326,0.755458712422861,0.769798778414314,1.27300935344632,69071.6629021147,0.519499695989223,139.646417870318,"5 W 1",6,19,NA,NA,NA
2,NA,NA,NA,0.4617715817525,0.214374717620631,538.179426154958,0.584928877931771,34.4390877882342,"1 E 1",6,19,NA,NA,NA
2,NA,NA,NA,0.615907928952504,0.386699523893407,3923.95769461009,0.57908772413519,70.643371935945,"4 N 1",6,19,NA,NA,NA
3,0.0174231953626876,0.251376904406677,0.280028595585607,0.292539924178547,0.181476818109934,3721.94003769042,0.509101558948067,46.9950056261477,"5 N 1",6,19,NA,NA,NA
2,NA,NA,NA,0.332192422023738,0.15421836137422,513.162034327919,0.584193997401005,32.6639931862911,"4 N 3",6,19,NA,NA,NA
4,0.286303302556263,0.13686214759693,0.970281826963547,0.35474619799005,0.208008230101741,12216.6787587572,0.504651929236786,58.3903773148267,"1 N 1",6,19,NA,NA,NA
9,10.5138736478479,0.626219650918623,0.869666668894045,1.29538843209149,2.80357009541641,76437.6752523085,0.471622218689173,146.196140226972,"4 E 3",6,19,NA,NA,NA
3,0.25715409280553,0.436369360477656,0.482139936344325,0.589955070096486,0.560565112361981,24110.8644926658,0.498498499021618,82.0041365016192,"3 W 1",6,19,NA,NA,NA
3,0.124065921931248,0.454386379464311,0.797471671432845,0.455200169819382,0.228788122173897,13044.3864230258,0.523282438553731,59.5384397021808,"2 E 3",6,19,NA,NA,NA
2,NA,NA,NA,0.0579701229609489,0.0269122857084943,419.467475524271,0.486110588430762,29.024430002705,"2 W 3",6,19,NA,NA,NA
3,0.267877232266963,0.264277099224306,0.599942899745504,0.487301919730175,0.299794590199326,7783.31958856868,0.504756809755452,44.6694497282915,"3 E 3",6,19,NA,NA,NA
5,0.575930865554648,0.669042691278483,0.527390459214629,0.714594278892519,0.657430101808461,4647.33911357881,0.502685593979688,48.5203289069608,"5 E 1",6,20,NA,NA,NA
5,4.64714203928142,0.495323343308935,0.946707795687239,0.99750547596262,2.10636201483001,94432.2581072717,0.557259238265226,197.155086622264,"4 W 1",6,20,NA,NA,NA
5,5.03256099709234,0.421413001188248,0.84285384938664,0.823149488924143,1.40395590913228,21327.0202232371,0.365595744919169,100.448321548337,"2 W 1",6,20,NA,NA,NA
8,7.2405728665379,0.322493008949868,0.821827421102426,0.919098890883393,1.15126954961539,26788.0554545484,0.405796567914014,82.8215626616896,"5 N 3",6,20,NA,NA,NA
2,NA,NA,NA,0.618804132558215,0.612368282746502,501.671456562833,0.569540790843713,32.8310867458152,"5 E 3",6,20,NA,NA,NA
2,NA,NA,NA,0.0575434674926872,0.0728571400524397,16406.1957488817,0.57549302410602,97.6471922942268,"1 E 3",6,20,NA,NA,NA
3,0.0930566843000016,0.926275342291166,0.411527062132937,0.648265678430272,0.723692898902054,13224.1593927425,0.550875862574359,61.8715863714937,"2 E 1",6,20,NA,NA,NA
3,0.387235741161756,0.765248377382475,0.607200336631129,0.870902671671277,0.863864169009721,24842.5865285528,0.526906261664403,88.1279739146172,"3 E 1",6,20,NA,NA,NA
2,NA,NA,NA,0.961621978897578,0.951620664578228,535.863286280904,0.586925724062347,34.2220436201793,"2 N 1",6,20,NA,NA,NA
3,0.596076435915626,0.549956852012161,0.597619088200134,1.02109868195941,1.15799370480282,1247.41995149249,0.517301969542873,34.6504099388672,"3 N 1",6,20,NA,NA,NA
4,0.496282838979857,0.51985467791397,0.370066026315345,0.916603170059257,1.38165330562652,14103.0095997258,0.48080155410692,63.1070186473728,"1 W 3",6,20,NA,NA,NA
4,3.63043543196035,0.0981386455383346,0.797529479003123,1.10731653386992,1.56992587860471,45742.3719304393,0.39831214720207,121.238358581433,"3 W 3",6,20,NA,NA,NA
2,NA,NA,NA,0.690245676689141,0.683066801703302,514.345772115733,0.577028962978424,33.9865984764235,"3 N 3",6,20,NA,NA,NA
5,0.589339523279858,0.100192051706511,0.508993253474772,1.09717349126965,1.38505895333536,11307.2972652648,0.455394930072532,57.2726110014459,"1 W 1",6,20,NA,NA,NA
2,NA,NA,NA,0.178610727208881,0.221628407261167,18025.3784396508,0.483559516079306,76.5177330302936,"5 W 3",6,20,NA,NA,NA
6,4.57803831883242,0.859642692576102,0.584238925796447,1.30943712833541,1.77822258407647,11867.8073884294,0.484231574929236,62.0883233434471,"4 E 1",6,20,NA,NA,NA
3,0.0930566843000016,0.593967017281041,0.783573324363005,0.883785075942142,0.987424733187264,13682.3496265499,0.539337979335928,62.1529472122496,"2 N 3",6,20,NA,NA,NA
5,5.06479435070502,0.471791976499683,0.6728685009353,0.836456552039292,1.43679818604515,68909.8132930747,0.52061121747159,138.48845315676,"5 W 1",6,20,NA,NA,NA
2,NA,NA,NA,0.984329094783999,0.974091615934043,537.38297768067,0.579107860336784,33.6998070260509,"1 E 1",6,20,NA,NA,NA
2,NA,NA,NA,0.707077884641947,0.509655312112392,3944.82824709288,0.580872230970465,69.3073976769185,"4 N 1",6,20,NA,NA,NA
3,0.185816727073868,0.879359544321645,0.453099647353725,0.314344474608496,0.263121242974937,3701.85310229193,0.507107033732279,47.1436490632042,"5 N 1",6,20,NA,NA,NA
2,NA,NA,NA,0.708113446097661,0.700748738027759,512.894229161164,0.584363078956502,32.9226643500256,"4 N 3",6,20,NA,NA,NA
4,0.606656359488665,0.622552064749495,0.810956961551243,0.716353218740874,0.714079038173206,12181.3792353706,0.505680310480952,58.1517848443838,"1 N 1",6,20,NA,NA,NA
9,11.613783614185,0.686869415264586,0.846519633201426,1.26439623025339,2.65340638641004,76485.7079572169,0.475404008039059,144.472333088446,"4 E 3",6,20,NA,NA,NA
3,0.545117555208707,0.529050401640009,0.630776769601267,1.08671777434866,1.38306819186444,24279.8172582105,0.493546852340972,83.6791162300473,"3 W 1",6,20,NA,NA,NA
3,0.0930566843000016,0.70622678519002,0.689012766566787,0.960876351100415,0.985558790250815,13123.6093787346,0.530942371727786,59.1448110283105,"2 E 3",6,20,NA,NA,NA
2,NA,NA,NA,0.123571222036032,0.122286024048122,422.584507274991,0.495204029277191,29.6480382794085,"2 W 3",6,20,NA,NA,NA
3,0.969783411106458,0.434697779161542,0.616895673363549,1.0117697355928,1.10484648224332,7820.40080374406,0.518698061252571,45.353024087571,"3 E 3",6,20,NA,NA,NA
5,0.585629890879149,0.899564115901743,0.323216441439084,0.638233022901897,0.561681757325109,126.240597321041,0.441269599265223,11.8879444602386,"5 E 1",6,21,NA,NA,NA
5,3.79070642682216,0.563589808396932,0.944988551849009,0.951135453485385,1.64458449238762,4922.65309900137,0.470201903822979,57.5726178386036,"4 W 1",6,21,NA,NA,NA
5,6.53369053815969,0.490281503304157,0.960833160111016,0.948191694783269,1.93473314410056,2574.5423048349,0.541462507016982,32.2874285257545,"2 W 1",6,21,NA,NA,NA
8,6.55826052055496,0.356680680881114,0.617375810716981,0.90430535953257,1.11967159451728,3236.79721464313,0.271389434811723,56.9883374561223,"5 N 3",6,21,NA,NA,NA
2,NA,NA,NA,0.649316191110643,0.674246565093185,79.5266386222899,0.603082647927794,32.4795354787432,"5 E 3",6,21,NA,NA,NA
2,NA,NA,NA,0.0564227404585603,0.070046818533791,17.0857082431782,0.479142707585789,12.3392187517526,"1 E 3",6,21,NA,NA,NA
3,0.0545011341368834,0.843597362323226,0.240671466287249,0.669885458836903,0.772230265562015,83.0530896786352,0.56963289518902,31.6360128939726,"2 E 1",6,21,NA,NA,NA
3,0.0904826520516406,0.86083776629783,0.385920744346806,0.91348204566138,0.94992288318309,87.8154478985972,0.509362864512034,32.7861728202047,"3 E 1",6,21,NA,NA,NA
2,NA,NA,NA,1.00903773548622,1.04777955103396,84.3975151317723,0.608412265035626,33.4836020502052,"2 N 1",6,21,NA,NA,NA
3,0.990621629185179,0.470333813661837,0.652375528933969,1.07349204037862,1.2732323453708,3058.54891757635,0.553837514805448,38.4707530083662,"3 N 1",6,21,NA,NA,NA
4,1.51048801812384,0.48165720023901,0.805180748182835,0.895522264201935,1.22933217925576,2508.15990791086,0.539896379146732,41.0620833968441,"1 W 3",6,21,NA,NA,NA
4,6.48885689527741,0.0915994118561236,0.799945230067042,1.18544394739304,1.94228847840271,3759.61844576703,0.533803036145917,55.949272332153,"3 W 3",6,21,NA,NA,NA
2,NA,NA,NA,0.724280382332801,0.752088992447528,80.9796977381559,0.606418947454339,33.4908204599097,"3 N 3",6,21,NA,NA,NA
5,1.51048801812384,0.361360407351419,0.632381001202967,1.1216024750034,1.39545162292881,1707.70317064335,0.524054552492083,33.8376838535373,"1 W 1",6,21,NA,NA,NA
2,NA,NA,NA,0.21127588737312,0.310106034102603,3219.68952794539,0.609702297316278,36.3716465716084,"5 W 3",6,21,NA,NA,NA
6,4.65705862501313,0.310551547854064,0.842902735804213,1.68013592862618,2.96975953904356,2898.94347263873,0.443979944484135,30.8836263378069,"4 E 1",6,21,NA,NA,NA
3,0.0545011341368834,0.666275646448212,0.701618579711772,0.924760011818922,1.07098016008677,86.5521834777377,0.50903617776567,32.6783099494057,"2 N 3",6,21,NA,NA,NA
5,6.14686643744353,0.611337702927065,0.569769636871989,0.789785638923193,1.63077306313938,4539.06336923102,0.434821411968606,77.0793076749517,"5 W 1",6,21,NA,NA,NA
2,NA,NA,NA,1.03286449620536,1.07252113578436,85.0762402615258,0.611349924082059,33.6057788593371,"1 E 1",6,21,NA,NA,NA
2,NA,NA,NA,0.627406832748308,0.401273551161649,17.2313754812836,0.601147087845384,10.9120273876183,"4 N 1",6,21,NA,NA,NA
3,0.045285785026735,0.899560729415645,0.30241285635699,0.276741706581239,0.218227882571055,138.248699163413,0.482377614724562,11.1694376180241,"5 N 1",6,21,NA,NA,NA
2,NA,NA,NA,0.74302917757439,0.771557644183524,81.793403218714,0.597332921423312,33.0086207292842,"4 N 3",6,21,NA,NA,NA
4,0.254397745109815,0.565426458468172,0.326914158514172,0.718361647152447,0.733133123437504,515.713195113941,0.441557857384564,32.760776815773,"1 N 1",6,21,NA,NA,NA
9,14.0480217715585,0.516566714892737,0.883501630497937,1.41310347420858,3.55640402074264,8093.76051997069,0.444678128725787,88.1149433229212,"4 E 3",6,21,NA,NA,NA
3,0.895545991053696,0.483758211158158,0.693965862899934,1.18631248912817,1.7390265869283,3914.49587024028,0.628652960161566,51.7435025672179,"3 W 1",6,21,NA,NA,NA
3,0.0545011341368834,0.784575840986994,0.577185267123352,1.00722196995131,1.07942791892362,85.652274122544,0.523882413321863,32.5479130303247,"2 E 3",6,21,NA,NA,NA
2,NA,NA,NA,0.129664284709306,0.134642720722819,66.5734063490517,0.503960952731409,28.7389755759797,"2 W 3",6,21,NA,NA,NA
3,0.703909413302968,0.499929229504174,0.59959568682235,1.05663392798026,1.17947763380086,2429.81810015415,0.518754741266061,32.4623834167111,"3 E 3",6,21,NA,NA,NA
5,0.267142911434789,0.697536170996301,0.333730974881002,0.492955989774307,0.272377045899548,125.245018283218,0.442336915933725,11.4191180297944,"5 E 1",6,22,NA,NA,NA
5,5.22331579138828,0.552244232394692,0.965835739332344,0.931153419320779,1.58893386042925,4895.37781689999,0.464828477612263,57.8185492157716,"4 W 1",6,22,NA,NA,NA
5,4.20203070071488,0.494864864159255,0.960718867598329,0.902229650945687,1.84048037087253,2538.42970863257,0.553383378534344,32.2212512356966,"2 W 1",6,22,NA,NA,NA
8,5.44393767020819,0.332231857802565,0.579736897744241,0.624640716551554,0.622978168514026,3244.52314730286,0.277302043401786,54.9311976867999,"5 N 3",6,22,NA,NA,NA
2,NA,NA,NA,0.333840413263423,0.178231349923455,79.866366080688,0.605092954036512,31.5870483824597,"5 E 3",6,22,NA,NA,NA
2,NA,NA,NA,0.0366352364194561,0.0295309936165668,17.1738730017206,0.475952000579773,12.0674835177071,"1 E 3",6,22,NA,NA,NA
3,0.065984185047312,0.968937486999173,0.551118053934876,0.354992093377459,0.213020634406325,82.9974510183339,0.565645567015315,31.5579846666515,"2 E 1",6,22,NA,NA,NA
3,0.169730166694308,0.356005353953602,0.722232407138033,0.470541605919948,0.252856511842424,88.0734238097794,0.51673089445762,33.6425402987338,"3 E 1",6,22,NA,NA,NA
2,NA,NA,NA,0.518788194757502,0.276971620577947,84.7519745830394,0.609604522394123,34.0582944287763,"2 N 1",6,22,NA,NA,NA
3,0.649568730401616,0.270484269626174,0.632426097017732,0.592841774451853,0.50996432998723,3075.61556569413,0.556452353039083,37.6761666174716,"3 N 1",6,22,NA,NA,NA
4,0.979642687823879,0.313980984184791,0.73764010708844,0.633926108536393,0.757511807906384,2518.41505122864,0.52893267869358,42.1408795562872,"1 W 3",6,22,NA,NA,NA
4,3.6129944403649,0.0858069632767285,0.895662999244729,0.7100139655971,1.16849743589752,3735.49638097717,0.541005690201639,55.7815503048339,"3 W 3",6,22,NA,NA,NA
2,NA,NA,NA,0.372382616461463,0.198808334111377,81.0866973945505,0.60474725669807,33.4036380648446,"3 N 3",6,22,NA,NA,NA
5,0.979642687823879,0.053157006925746,0.668531493178802,0.620062108509532,0.50668375102808,1723.04454083557,0.534575528398024,34.9884080273967,"1 W 1",6,22,NA,NA,NA
2,NA,NA,NA,0.206617698706572,0.296582408842135,3215.85730348152,0.611726819343743,35.9042129804271,"5 W 3",6,22,NA,NA,NA
6,3.26206999128246,0.333597416607394,0.852229949953149,1.54904349518996,2.60312665487523,2884.30575326285,0.443079849506557,30.4025160742616,"4 E 1",6,22,NA,NA,NA
3,0.065984185047312,0.55886591798738,0.843126258599518,0.47397065232914,0.28429300927329,86.7669870488717,0.518922808165799,31.1000935665812,"2 N 3",6,22,NA,NA,NA
5,3.17740269839406,0.30200301730321,0.555214136187311,0.681381075131715,1.36567973106515,4499.37690390709,0.432935998276864,77.6765496750272,"5 W 1",6,22,NA,NA,NA
2,NA,NA,NA,0.531038521723167,0.283511848259643,85.3885085704673,0.610930536003633,34.6161437980135,"1 E 1",6,22,NA,NA,NA
2,NA,NA,NA,0.415543547200599,0.17602531602481,17.2515152323933,0.597309195393015,10.8786583126796,"4 N 1",6,22,NA,NA,NA
3,0.0404365881555593,0.953472634116607,0.384617063261848,0.242447214683182,0.123774550716447,136.568145291996,0.479453131300151,10.9058778420547,"5 N 1",6,22,NA,NA,NA
2,NA,NA,NA,0.382022150539517,0.203954706758624,81.147541892475,0.608900038632975,34.6596377874067,"4 N 3",6,22,NA,NA,NA
4,0.0353227271513676,0.712539509131712,0.356633101473551,0.357219671712288,0.213654550857584,512.404643832036,0.436496923237228,32.8827380901371,"1 N 1",6,22,NA,NA,NA
9,11.332962660285,0.506278781573214,0.841386374890525,1.39177402447494,3.38052529814046,8098.59888889236,0.456689170989991,86.3954351201041,"4 E 3",6,22,NA,NA,NA
3,0.605437435642588,0.287283373910255,0.65861264876854,0.716539949997813,0.847255299940734,3916.45433303283,0.640301395883207,52.4165025719686,"3 W 1",6,22,NA,NA,NA
3,0.065984185047312,0.667641722628657,0.772262176137415,0.517822860972403,0.28620122525056,85.5084393610968,0.522631714955647,32.6813785793522,"2 E 3",6,22,NA,NA,NA
2,NA,NA,NA,0.0666657923912526,0.035591659066855,66.2106838102758,0.506677785786925,28.7617787362444,"2 W 3",6,22,NA,NA,NA
3,0.581310672902837,0.311414843270187,0.622139270571553,0.553055842371056,0.352965424479555,2415.52114217989,0.512198528267826,32.4937496509043,"3 E 3",6,22,NA,NA,NA
5,0.162651532211979,0.695509257989844,0.831593225473893,0.544549718613353,0.335198467534328,4633.94853005584,0.505806968741792,48.8031713332589,"5 E 1",6,23,NA,NA,NA
5,5.44841086915668,0.493228146014709,0.941763400873293,1.15139994932075,2.65713693662221,94928.5815168256,0.545603388930455,203.663928625649,"4 W 1",6,23,NA,NA,NA
5,2.72295001817282,0.259256771075695,0.949576233916929,0.884698496033543,1.90619962165573,21536.2934137248,0.368225676212779,101.587049117857,"2 W 1",6,23,NA,NA,NA
8,5.64449668638549,0.336931285095404,0.446931772273353,0.718150694315111,0.71842413210407,26816.3617123883,0.412281437991027,84.976108527576,"5 N 3",6,23,NA,NA,NA
2,NA,NA,NA,0.33384123897295,0.178232231587267,507.519826365421,0.579770066503503,32.3087463980736,"5 E 3",6,23,NA,NA,NA
2,NA,NA,NA,0.0497115350732869,0.0543743916532103,16668.8159716489,0.584952864190814,98.2802896109991,"1 E 3",6,23,NA,NA,NA
3,0.11740857975872,0.864579989178204,0.775244977595105,0.370356326257945,0.241055333206705,13276.0598555495,0.54780722423121,61.7597863886473,"2 E 1",6,23,NA,NA,NA
3,0.250896001587372,0.275248827620614,0.674820171951045,0.471027585527718,0.254764646741444,24622.6148359484,0.530633164633876,87.7016331985714,"3 E 1",6,23,NA,NA,NA
2,NA,NA,NA,0.518789477910583,0.276972990684019,540.68938662114,0.589649763264282,34.4312026722676,"2 N 1",6,23,NA,NA,NA
3,0.460651974288972,0.273820857117852,0.629439107435401,0.591557407035979,0.503192242481389,1264.52817278237,0.514591200329674,35.9284004630649,"3 N 1",6,23,NA,NA,NA
4,0.493548538779025,0.316409373610309,0.742557486763137,0.584890376656748,0.517426683302878,14240.5933534673,0.477684880395237,62.7527114082625,"1 W 3",6,23,NA,NA,NA
4,2.97882590321801,0.0911107508242539,0.917115096966501,0.722044238404714,1.25667950764991,45350.8304296857,0.392994423159336,121.284473160493,"3 W 3",6,23,NA,NA,NA
2,NA,NA,NA,0.372383537499965,0.19880931756414,517.352857489895,0.575391903551028,33.9653159869124,"3 N 3",6,23,NA,NA,NA
5,0.626096489682338,0.565051039631562,0.579922351574186,0.628640620249472,0.467192801226392,11316.228615586,0.451462069244696,57.43523380048,"1 W 1",6,23,NA,NA,NA
2,NA,NA,NA,0.218115453458384,0.330508947224936,18305.6903789745,0.484138436103214,81.0763110274647,"5 W 3",6,23,NA,NA,NA
6,2.43528132765031,0.375460141980615,0.855288554468211,1.53920583328275,2.56588167969299,11870.8139085988,0.483349907376795,62.7662549026414,"4 E 1",6,23,NA,NA,NA
3,0.11740857975872,0.434441992494371,0.709721849420124,0.483090857642679,0.308374140370974,13600.0922509362,0.532674170869604,61.3902861682097,"2 N 3",6,23,NA,NA,NA
5,3.81964359265652,0.306585366867934,0.662779384661183,0.765152263200293,1.52954496277967,69004.4121940964,0.521360298273864,139.726560742796,"5 W 1",6,23,NA,NA,NA
2,NA,NA,NA,0.531039835175791,0.283513250718508,539.388229100173,0.585263594008564,33.5951549840993,"1 E 1",6,23,NA,NA,NA
2,NA,NA,NA,0.580708549619831,0.343762490769598,3912.47164437972,0.577416945721288,67.3959278467325,"4 N 1",6,23,NA,NA,NA
3,0.0735795033685236,0.24635816291201,0.615272322830944,0.269975405459638,0.155060246156835,3709.84344477797,0.509403989610887,46.4117377605665,"5 N 1",6,23,NA,NA,NA
2,NA,NA,NA,0.382023095420115,0.203955715669146,516.946422447482,0.584050286186578,32.9797744097871,"4 N 3",6,23,NA,NA,NA
4,0.14217033398839,0.792737659586603,0.817841330958222,0.38020529402662,0.247666510898186,12241.9324855763,0.516172235691722,57.8329380431693,"1 N 1",6,23,NA,NA,NA
9,11.6360650747037,0.541525721358717,0.922114104779429,1.41882659526198,3.5510908965907,75511.1586991453,0.475606517544335,144.384913250794,"4 E 3",6,23,NA,NA,NA
3,0.481147336721893,0.274216426936237,0.655076827137493,0.731010361480372,0.910439470415969,24530.2359514827,0.488515658374035,82.202461020746,"3 W 1",6,23,NA,NA,NA
3,0.11740857975872,0.52787091594486,0.715213373576051,0.520745267312487,0.294161029667666,13089.2544903675,0.54312495167575,60.4436810881878,"2 E 3",6,23,NA,NA,NA
2,NA,NA,NA,0.0666659572801568,0.0355918351294714,417.83569010461,0.488441278517711,29.3997824218181,"2 W 3",6,23,NA,NA,NA
3,0.369050149570304,0.321779990827691,0.615173379772253,0.552145135605744,0.348011836837643,7765.43125658899,0.524090772050092,45.0946977406234,"3 E 3",6,23,NA,NA,NA
5,0.680909272772488,0.864889210282707,0.350375039909916,0.629348180860798,0.54193059947394,132.671626549571,0.437227432349596,11.6959399712272,"5 E 1",6,24,NA,NA,NA
5,4.66338186314626,0.601273777952759,0.954791315865894,0.921278335651963,1.53114008887617,4756.37653319231,0.470550182572607,57.4196631619717,"4 W 1",6,24,NA,NA,NA
5,6.50744412376133,0.49943969254141,0.9644314602837,0.960001584916359,1.89552333083477,2632.78880729623,0.5508671176685,32.9778647933603,"2 W 1",6,24,NA,NA,NA
8,5.05630456346765,0.294128279637543,0.805977375410899,0.90464388197968,1.08655011247429,3231.94651955386,0.259597904707681,55.7605056519135,"5 N 3",6,24,NA,NA,NA
2,NA,NA,NA,0.640387838272667,0.655831736564278,128.512740916203,0.594631041654452,32.4985393391876,"5 E 3",6,24,NA,NA,NA
2,NA,NA,NA,0.0476720339915612,0.0500043086093362,26.8256893847363,0.593662293921266,12.1573522327488,"1 E 3",6,24,NA,NA,NA
3,0.0379072749810705,0.779349469076988,0.300114722854305,0.656479595446448,0.732859306700495,160.342313487635,0.558434545248819,31.9921034033151,"2 E 1",6,24,NA,NA,NA
3,0.0249064226264123,0.935647757982552,0.455152801946919,0.90068145819386,0.923016372095465,97.1656104563008,0.505466742191465,32.7565812932195,"3 E 1",6,24,NA,NA,NA
2,NA,NA,NA,0.995163070026476,1.01916289687908,137.067894560145,0.605944243024603,35.185920640927,"2 N 1",6,24,NA,NA,NA
3,0.5216468402529,0.46059814147609,0.628602862724697,1.06053221725596,1.24942014299213,3051.52235807468,0.567279898043245,38.2288956891829,"3 N 1",6,24,NA,NA,NA
4,1.42015382574896,0.293989781737185,0.532446953084162,0.903754678602751,1.40759842459152,2532.19416992988,0.52486422042131,41.8097116419657,"1 W 3",6,24,NA,NA,NA
4,4.91152780461549,0.0952755497020256,0.837030632527661,1.17002647891236,1.90185343619725,3778.16355797342,0.534443549051767,55.3397404903928,"3 W 3",6,24,NA,NA,NA
2,NA,NA,NA,0.714321242401251,0.7315481539006,130.461044907241,0.596891772852837,32.8563869955876,"3 N 3",6,24,NA,NA,NA
5,1.45806110073003,0.211074476019425,0.488898933213911,1.10992471642346,1.40635229527957,1721.52454052764,0.529555533886851,35.2899394436317,"1 W 1",6,24,NA,NA,NA
2,NA,NA,NA,0.207026550816172,0.297757316087858,3163.53833671044,0.610265078156211,36.6529301395699,"5 W 3",6,24,NA,NA,NA
6,4.9157808401727,0.868912250019086,0.780208603731348,1.63200372983371,2.80009663028113,2885.36642572165,0.444689003286395,30.8552074907762,"4 E 1",6,24,NA,NA,NA
3,0.0379072749810705,0.726751856226083,0.72797779632302,0.906023751506046,1.01909289209988,167.135993243996,0.507630072832205,32.2471883045345,"2 N 3",6,24,NA,NA,NA
5,5.24732372856405,0.619877117863004,0.622869542155679,0.762638544672581,1.52946856366397,4877.04366071281,0.438418700822978,76.7147011019901,"5 W 1",6,24,NA,NA,NA
2,NA,NA,NA,1.01866220342075,1.04322874657305,137.697406727605,0.605884265464219,33.7633897729959,"1 E 1",6,24,NA,NA,NA
2,NA,NA,NA,0.541565321658635,0.298981104243794,43.5663624904099,0.591415603456261,10.934927981929,"4 N 1",6,24,NA,NA,NA
3,0.0650610526513358,0.994232917020565,0.278150266111834,0.265623648685673,0.205418975581451,140.554672012183,0.461080890121578,10.942261628016,"5 N 1",6,24,NA,NA,NA
2,NA,NA,NA,0.732812234339156,0.750485083412164,132.440419455255,0.589893041662856,33.3375385378145,"4 N 3",6,24,NA,NA,NA
4,0.204980513485874,0.568260598716963,0.441805260743821,0.712870207704336,0.71972535892905,579.801740530672,0.453395843874304,32.4464042565729,"1 N 1",6,24,NA,NA,NA
